name,year,total_population,household_population,group_quarters,housing_units,households,geography
Sumner,2011,9448.997973293066,9442.997973293066,6.000000000000006,4278.999999642372,3976.87202334404,City
Sumner,2012,9468.996977478266,9462.996977478266,6.000000000000006,4282.999999880791,3982.297022461891,City
Sumner,2013,9518.9969856143,9512.9969856143,6.000000000000006,4293.000988781452,3999.528999686241,City
Sumner,2014,9543.998002797365,9537.998002797365,6.000000000000006,4304.002982437611,4002.9329763650894,City
Sumner,2015,9658.991009950638,9626.991009950638,32.00000000000001,4306.002983033657,4031.0579913705587,City
Sumner,2016,9703.986991405487,9671.986991405487,32.00000000000001,4314.002983272076,4047.4800157248974,City
Sumner,2017,9918.981079429388,9886.981079429388,32.00000000000001,4385.002991378307,4139.203997090459,City
Sumner,2018,10028.97396415472,9996.97396415472,32.00000000000001,4431.502983748913,4166.893997907639,City
Sumner,2019,10118.963995933533,10086.963995933533,32.00000000000001,4448.502984464169,4186.136000618339,City
Sumner,2020,10618.551306605339,10515.551306605339,103,4491,4316.060790030286,City
Sumner,2021,10697.538160569527,10581.538160569527,116,4526.998570273904,4327.563273802714,City
Sumner,2022,10797.537220190554,10681.537220190554,116,4573.9985753999035,4359.158311344122,City
Tacoma,2010,198252.99899052785,191562.39784536045,6690.601145167387,85720.48727466715,78481.9772432837,City
Tacoma,2011,198699.7227331597,192047.12118730115,6652.60154585857,85993.51729037416,78689.0241088825,City
Tacoma,2012,199390.67355259377,192663.07240742637,6727.601145167387,86151.79475319659,78920.7104314786,City
Tacoma,2013,200190.46228815347,193566.86045199152,6623.601836161951,86595.79525965336,79339.26813120263,City
Tacoma,2014,200692.70944946946,194217.10785401985,6475.601595449634,87004.57439349772,79637.78037399377,City
Tacoma,2015,202071.78842318532,195557.1824266616,6514.605996523699,87458.66556172373,80120.90752900732,City
Tacoma,2016,205874.03893761235,199258.43396959346,6615.604968018876,88155.11593804891,81756.17529331075,City
Tacoma,2017,207850.00178759795,201266.39618806995,6583.605599528005,89166.32750272601,82773.93015077528,City
Tacoma,2018,208862.9815617977,202365.20246111546,6497.77910068224,89587.13179861312,83172.97063500255,City
Tacoma,2019,211161.852460151,204701.07350759374,6460.778952557266,90183.43010197813,83995.73417157565,City
Tacoma,2020,219509.7755504584,211706.56067459355,7803.214875864868,92371.23580468977,87288.26972221478,City
Tacoma,2021,218866.49429876296,212253.27942289808,6613.214875864868,92719.44820007552,87553.67217731124,City
Tacoma,2022,220974.52448816595,213840.30961230106,7134.214875864868,93720.45457856465,88290.5986127892,City
Tukwila,2010,19103,18872,231,7754,7156,City
Tukwila,2011,19045.990044116974,18814.990044116974,231,7724.999988555908,7104.420996189117,City
Tukwila,2012,19075.987035751343,18844.987035751343,231,7731.999988555908,7111.196004152298,City
Tukwila,2013,19155.987071990967,18924.987071990967,231,7738.999980926514,7139.194022297859,City
Tukwila,2014,19205.986901044846,18974.986901044846,231,7759.999987244606,7151.473967552185,City
Tukwila,2015,19295.98592567444,19064.98592567444,231,7777.999977529049,7181.485990047455,City
Tukwila,2016,19535.984059095383,19304.984059095383,231,7798.000001370907,7265.042006969452,City
Tukwila,2017,19655.981933116913,19424.981933116913,231,7832.000022947788,7302.159042239189,City
Tukwila,2018,19795.997977018356,19564.997977018356,231,7868.001973748207,7349.823998808861,City
Tukwila,2019,20925.94312810898,20694.94312810898,231,8443.963033258915,7747.190041601658,City
Tukwila,2020,21798.00001692772,21524.00001692772,274,8742,8168.000030636787,City
Tukwila,2021,22000.00004839897,21726.00004839897,274,8839.000045895576,8246.115033388138,City
Tukwila,2022,22620.000094413757,22319.000094413757,301,9198.000029325485,8530.75203037262,City
Unincorporated,2010,1062869.9440584606,1049737.5171284468,13132.426930013937,417491.0152828162,386143.51711872476,City
Unincorporated,2011,1073913.431181167,1057232.005686104,16681.42549506296,420483.5386425703,388509.355532505,City
Unincorporated,2012,1083860.7804427934,1067416.3524398957,16444.428002897545,423369.9072358834,390783.4802438615,City
Unincorporated,2013,1094991.6374240986,1079616.210256439,15375.427167659738,426995.50455677044,393767.21405918803,City
Unincorporated,2014,1112752.1204207572,1097072.6949187801,15679.425501977097,432534.1575873212,398527.5027057309,City
Unincorporated,2015,1128612.9759755095,1114071.5538204387,14541.422155070779,436730.2600195317,402094.3148196814,City
Unincorporated,2016,1150022.3025399852,1133670.8792833341,16351.423256650898,440925.74446154694,405711.7955586644,City
Unincorporated,2017,1170944.4038209743,1155752.9803730499,15191.423447924286,446038.5359806195,410150.4186917171,City
Unincorporated,2018,1189890.573186945,1173825.8878996891,16064.68528725572,451744.5771674072,415132.5719367724,City
Unincorporated,2019,1211767.7229967108,1195725.0366148083,16042.686381902451,457098.7228813019,419784.916078338,City
Unincorporated,2020,1223728.682955222,1207110.3828351377,16618.300120084365,459010.0888118885,434141.29309177684,City
Unincorporated,2021,1234422.2935185547,1217987.882154406,16434.411364148615,464334.95579030673,437956.2715952527,City
Unincorporated,2022,1246199.387323618,1229918.809903526,16280.577420091942,469358.06041274965,442038.64661389776,City
University Place,2010,31134.807611199714,30928.807611199714,206,13566.722204501151,12814.355697324118,City
University Place,2011,31160.82498986098,30969.82498986098,191,13598.722181612968,12828.326842016688,City
University Place,2012,31260.792466425846,31064.792466425846,196,13611.720768910107,12864.024052550114,City
University Place,2013,31330.77576376891,31149.77576376891,181,13641.715381955246,12894.869057683112,City
University Place,2014,31410.659569492873,31216.659569492873,194,13674.666788267235,12916.938432789419,City
University Place,2015,31710.491128484384,31523.491128484384,187,13793.61972441588,13039.4446339654,City
University Place,2016,32220.361666768746,32035.361666768746,185,13917.61970915709,13273.674121444988,City
University Place,2017,32600.266051787643,32442.266051787643,158,14023.61970915709,13401.209909721312,City
University Place,2018,32809.02514665146,32645.025146651456,163.99999999999997,14123.278159908245,13474.848487331485,City
University Place,2019,33078.8648339524,32901.8648339524,176.99999999999997,14193.230755874862,13570.058129413217,City
University Place,2020,34835.224298057976,34565.224298057976,270,14417.626373626374,13934.801431418264,City
University Place,2021,35068.91532189915,34831.91532189915,237,14578.469657100164,14060.406214161121,City
University Place,2022,35388.939315432704,35145.939315432704,243,14754.469630397283,14212.426802312391,City
Wilkeson,2010,474.6923076923077,474.6923076923077,0,173.96153846153845,168.07692307692307,City
Wilkeson,2011,472.70269310015897,472.70269310015897,0,173.96153846153845,167.0828476181397,City
Wilkeson,2012,482.6311471645648,482.6311471645648,0,175.94965372635767,170.0731154680252,City
Wilkeson,2013,482.63053385111,482.63053385111,0,175.94965372635767,169.07503910706592,City
Wilkeson,2014,482.63053385111,482.63053385111,0,175.94965372635767,169.07503910706592,City
Wilkeson,2015,482.64546004625464,482.64546004625464,0,176.94965372635767,170.07484563955893,City
Wilkeson,2016,487.63312474580914,487.63312474580914,0,177.94965372635767,171.07865472940298,City
Wilkeson,2017,487.63312474580914,487.63312474580914,0,177.94965372635767,171.07865472940298,City
Wilkeson,2018,485.6043664557593,485.6043664557593,0,177.04935702255793,170.2769294466291,City
Wilkeson,2019,485.6043664557593,485.6043664557593,0,177.04935702255793,170.2769294466291,City
Wilkeson,2020,499.00000858306885,487.00000858306885,12,182,173.00000143051147,City
Wilkeson,2021,494.9999942779541,482.9999942779541,12,180.99999821186066,171.04799962043765,City
Wilkeson,2022,494.9999942779541,482.9999942779541,12,180.99999821186066,171.04799962043765,City
Woodinville,2010,10958.0965616095,10911.166564978645,46.929996630853886,5003.034777303234,4484.7327638804145,City
Woodinville,2011,10960.07288431445,10913.142887683596,46.929996630853886,5004.0347892241625,4484.734887593908,City
Woodinville,2012,10980.122945001316,10933.192948370463,46.929996630853886,5011.034785171047,4490.712764733953,City
Woodinville,2013,11010.031338834779,10963.101342203925,46.929996630853886,5013.024701748482,4503.261376555698,City
Woodinville,2014,11260.08784701513,11213.157850384276,46.929996630853886,5013.020804026746,4574.201950251219,City
Woodinville,2015,11260.330263436823,11213.40026680597,46.929996630853886,4917.020803013467,4429.835979341625,City
Woodinville,2016,11590.590871741599,11543.660875110745,46.929996630853886,5011.040225075613,4554.732240999778,City
Woodinville,2017,11680.812212875226,11633.882216244372,46.929996630853886,5105.979183774666,4606.393908623081,City
Woodinville,2018,11852.752347842015,11805.824223232381,46.92812460963399,5161.572833723865,4659.01068358522,City
Woodinville,2019,12432.936425574455,12386.00830096482,46.92812460963399,5457.577689647675,4941.423279078074,City
Woodinville,2020,13068.99994134903,13025.99994134903,43.000000000000014,5895,5467.999973058701,City
Woodinville,2021,13099.999957084656,13056.999957084656,43.000000000000014,5907.000019073486,5479.002036809921,City
Woodinville,2022,13450.000075936317,13407.000075936317,43.000000000000014,6198.000021457672,5674.835017859936,City
Woodway,2010,1344.111753248871,1338.111753248871,6,480.6401589527817,462.64015895278163,City
Woodway,2011,1342.141832839217,1336.141832839217,6,480.6401589527817,461.6411535158844,City
Woodway,2012,1347.3273358194574,1341.3273358194574,6,481.74685470845003,463.4778315316976,City
Woodway,2013,1337.3251360847362,1331.3251360847362,6,478.74685470845003,458.0457378699332,City
Woodway,2014,1347.3403259672086,1341.3403259672086,6,480.7468537547757,459.8030324662263,City
Woodway,2015,1373.3086085276987,1367.3086085276987,6,484.1026538748115,467.75522537673857,City
Woodway,2016,1375.8451150187066,1369.8451150187066,6,486.0626537222236,468.6840304180518,City
Woodway,2017,1382.3541789757187,1376.3541789757187,6,487.6105866967211,470.2265051011776,City
Woodway,2018,1377.7244467772061,1371.7244467772061,6,484.6845761335989,465.66463705054304,City
Woodway,2019,1389.2189692698023,1383.2189692698023,6,489.3239693517914,470.28196964819404,City
Woodway,2020,1357.3086397195163,1357.3086397195163,0,491.5498073747936,472.06969406169134,City
Woodway,2021,1364.5645322503135,1364.5645322503135,0,493.6544160764166,474.15527634897535,City
Woodway,2022,1369.5833403503889,1369.5833403503889,0,496.6544039170691,477.14697353690286,City
Yarrow Point,2010,1041.6475371475372,1041.6475371475372,0,419.16272522522524,386.5758526383526,City
Yarrow Point,2011,1045.8368711814664,1045.8368711814664,0,422.20826128394725,376.2796003655605,City
Yarrow Point,2012,1100.0636070961561,1100.0636070961561,0,422.25330632899227,387.5813425444742,City
Yarrow Point,2013,1051.425303299106,1051.425303299106,0,424.561353012039,389.50451023812684,City
Yarrow Point,2014,1053.449225431076,1053.449225431076,0,421.3181019074264,385.9627583785631,City
Yarrow Point,2015,1058.8268827576378,1058.8268827576378,0,424.29700059161013,387.6558013924998,City
Yarrow Point,2016,1079.4057234269465,1079.4057234269465,0,418.37115136715386,383.7346504019676,City
Yarrow Point,2017,1079.9364578260013,1079.9364578260013,0,421.32957841832007,382.5547527215544,City
Yarrow Point,2018,1102.325144860034,1102.325144860034,0,429.30411847201515,389.63323993445715,City
Yarrow Point,2019,1079.3603988243626,1079.3603988243626,0,427.7447710146715,387.6111865066668,City
Yarrow Point,2020,1175.7801407970483,1175.7801407970483,0,424.5344827586207,399.3343563931864,City
Yarrow Point,2021,1166.6774865588766,1166.6774865588766,0,421.5220031738281,393.44906670447455,City
Yarrow Point,2022,1165.8052509073468,1165.8052509073468,0,420.36483332574255,389.6687084935793,City
King,2010,1931326.785993945,1894198.856276327,37127.92971761792,851290.7235573467,789259.6115865641,County
King,2011,1942677.9792635415,1904384.0495939648,38293.92966957657,857287.8171969897,794028.783807271,County
King,2012,1957078.0428152103,1918601.112801119,38476.93001409142,862250.8899152839,801211.891370439,County
King,2013,1981978.1635610363,1943478.233844253,38499.92971678345,870115.991404233,811458.0461421745,County
King,2014,2017326.8022449808,1977390.8725358266,39935.92970915406,880333.4693925085,824816.4378364913,County
King,2015,2052878.7820503188,2013158.8522195115,39719.92983080714,894074.7561246594,841212.7232616497,County
King,2016,2105179.9895156785,2064529.0598497377,40650.92966594069,907392.9893296075,860598.5400291313,County
King,2017,2153781.6024404513,2113155.6728508044,40625.929589646745,922203.1040903567,871624.8614568994,County
King,2018,2190284.003231534,2149320.0676413556,40963.93559017809,937306.4167245124,885721.7336412604,County
King,2019,2226385.032694054,2184753.0970883784,41631.935605675295,956157.563506498,901622.3029775601,County
King,2020,2269656.663409421,2225319.663409421,44337,969218,917751.1130798319,County
King,2021,2287031.6528975926,2251457.652872797,35574.00002479553,984441.0039427876,930242.2539769904,County
King,2022,2317681.6634613536,2273436.6636588834,44244.99980247021,1001561.004113078,941056.1258598601,County
Kitsap,2010,251135.04566421767,242413.04566421767,8722,107367.77089273963,97220.71122510365,County
Kitsap,2011,253901.99941378023,244196.99931793596,9705.000095844269,107726.7630812612,97701.99915561252,County
Kitsap,2012,254501.9799174741,244408.9799174741,10093,108220.74029236569,97992.51536092818,County
Kitsap,2013,254002.01150566453,245651.0114141118,8351.000091552734,108811.75259129485,98382.92889476015,County
Kitsap,2014,255901.99336070896,247068.99346418263,8832.999896526337,109498.75259014637,98850.66496539093,County
Kitsap,2015,258202.07826708053,248567.07817123627,9635.000095844269,109836.77850448553,99097.67699270521,County
Kitsap,2016,262592.1188834398,251993.11900169545,10598.999881744385,110747.78946779111,100117.27195324967,County
Kitsap,2017,264302.1491234622,254337.14912346218,9965,111507.78955555093,100622.3293625379,County
Kitsap,2018,267122.9042057548,257176.90413184505,9946.00007390976,112707.0969068365,101885.43535790138,County
Kitsap,2019,270102.96449122205,260306.96440920606,9796.000082015991,113508.09662278235,102647.4934849572,County
Kitsap,2020,275603.502565115,267150.502565115,8453,113245.3488372093,105804.56992370111,County
Kitsap,2021,277692.5145059616,269223.51458988496,8468.99991607666,114249.34953303808,106462.8852290447,County
Kitsap,2022,280892.51350295264,271694.5144547196,9197.999048233032,115440.34963776344,107597.82104083434,County
Pierce,2010,795224.7400641037,777279.6697817217,17945.070282382087,325375.78777603514,299919.42661589873,County
Pierce,2011,802149.6774475179,780874.6081993956,21275.06924812229,327375.76471436094,301495.0056707418,County
Pierce,2012,808199.7871743846,786939.7158191189,21260.071355265693,329157.71298696107,303109.70809500833,County
Pierce,2013,814499.5017332846,794414.4305222621,20085.071211022452,331860.60643823724,305592.86103614204,County
Pierce,2014,821301.3467137594,800975.2774091319,20326.069304627494,335162.17932219343,308436.2203435195,County
Pierce,2015,830120.8945542744,811090.8241770613,19030.070377213076,338305.04551493644,311481.1998930095,County
Pierce,2016,844491.0168815115,824449.946446482,20041.070435029582,341405.03269424214,316006.7618954848,County
Pierce,2017,859400.9036493038,839660.8323946508,19740.071254653052,345682.0334014295,320462.38579767424,County
Pierce,2018,872224.0190530366,851807.9554642686,20416.06358876793,349427.5155087607,323799.9192942339,County
Pierce,2019,888304.1521140451,867757.0875787555,20547.06453528969,353088.59404994035,327486.809600803,County
Pierce,2020,920395.1926006518,897841.1926006518,22554,359489.90909090906,339841.1367942611,County
Pierce,2021,928202.1578771055,907580.1568318784,20622.00104522705,364157.9046338526,343185.431013087,County
Pierce,2022,937402.1591326757,916638.1599947973,20763.999137878418,368760.90462324297,346829.3390735881,County
Snohomish,2010,713252.4282777334,702855.4282777334,10397,286627.7177738786,268295.2505724336,County
Snohomish,2011,716917.344330692,706587.344330692,10330,288488.6548073439,269746.03453847795,County
Snohomish,2012,722817.1905604689,712392.1905604689,10425,290682.65691640653,271653.6485800749,County
Snohomish,2013,730417.3252238819,719879.3252238819,10538,293568.65040262014,274427.13136472186,County
Snohomish,2014,740916.8569783218,730638.8569826133,10277.999995708466,297394.7271165457,277852.5858618614,County
Snohomish,2015,757515.246391127,747687.2463532184,9828.000037908554,300675.5482660325,282433.55961013224,County
Snohomish,2016,772773.8742951975,763018.8742994891,9754.999995708466,304362.3169842618,286609.27446841466,County
Snohomish,2017,789312.3459511182,779687.3458955666,9625.000055551529,307918.2009339494,290606.67719745776,County
Snohomish,2018,805026.0741323814,795040.074092327,9986.000040054321,312684.09987579443,295342.5902124482,County
Snohomish,2019,818604.8518606809,808755.8518296864,9849.000030994415,316913.8748543538,299192.3282564915,County
Snohomish,2020,827957.0502914657,818856.0502914657,9101,321523,306828.1371888628,County
Snohomish,2021,837799.9998352583,829613.9998434838,8185.999991774559,326723.00018936396,311119.2139984458,County
Snohomish,2022,847300.0003674701,839194.000384517,8105.999982953072,331191.0001909137,314534.12992868514,County
Ballard-Interbay,2010,1071.929757859511,340.3069105691057,731.6228472904054,233.03284911525586,212.9352881396461,Manufacturing & Industrial Center
Ballard-Interbay,2011,1071.5306183154642,340.1088737581818,731.4217445572823,232.17326086933986,213.05820478747646,Manufacturing & Industrial Center
Ballard-Interbay,2012,1071.4478118190914,340.0240607310473,731.423751088044,232.17326086933986,213.26287346499663,Manufacturing & Industrial Center
Ballard-Interbay,2013,1064.4400182585555,332.8171709681501,731.6228472904054,226.81508425929078,207.51539063790037,Manufacturing & Industrial Center
Ballard-Interbay,2014,1064.6570098041639,333.0341625137585,731.6228472904054,225.25889088937302,207.30813213788056,Manufacturing & Industrial Center
Ballard-Interbay,2015,1067.4927734676862,336.61054050262493,730.8822329650613,225.25874425613176,208.31189598528636,Manufacturing & Industrial Center
Ballard-Interbay,2016,1070.0874666333013,339.2637997614402,730.8236668718611,224.22574426376116,208.38642506161017,Manufacturing & Industrial Center
Ballard-Interbay,2017,1096.1800245169782,332.7792845842714,763.4007399327068,218.6984118783801,197.12611703820872,Manufacturing & Industrial Center
Ballard-Interbay,2018,1101.6730532425702,335.7830903772428,765.8899628653274,219.38619761453222,197.7523262636345,Manufacturing & Industrial Center
Ballard-Interbay,2019,1104.4536116007173,338.5742197324705,765.8793918682469,221.57631454046424,199.1396636005238,Manufacturing & Industrial Center
Ballard-Interbay,2020,937.0682938628012,520.3419678514509,416.72632601135024,320.2709667307231,303.7060884611574,Manufacturing & Industrial Center
Ballard-Interbay,2021,942.8524558874755,521.5793289349787,421.2731269524968,320.79040970412956,303.872283282101,Manufacturing & Industrial Center
Ballard-Interbay,2022,942.7167178409787,515.6709360424452,427.04578179853354,320.0323335438633,299.70276472481476,Manufacturing & Industrial Center
Cascade,2010,903.7866910867192,903.7669237694776,0.019767317241624997,396.2024444439836,373.81161452029744,Manufacturing & Industrial Center
Cascade,2011,903.4025781293659,903.3828108121244,0.019767317241624997,396.1913277803687,373.3023955517631,Manufacturing & Industrial Center
Cascade,2012,895.8692446903898,895.8494773731481,0.019767317241624997,394.56169815073906,370.2319882690376,Manufacturing & Industrial Center
Cascade,2013,894.5861859233236,894.5664186060819,0.019767317241624997,393.10131505340837,367.9689320120569,Manufacturing & Industrial Center
Cascade,2014,886.7627519581264,886.7429846408847,0.019767317241624997,391.32805416986713,364.62178493503137,Manufacturing & Industrial Center
Cascade,2015,889.9884678919527,889.9687005747111,0.019767317241624997,390.2694999213064,365.3007754486804,Manufacturing & Industrial Center
Cascade,2016,896.6407367673179,896.6209694500762,0.019767317241624997,390.73355848064097,367.38169521692413,Manufacturing & Industrial Center
Cascade,2017,898.0446261906941,898.0248588734524,0.019767317241624997,390.69673203102064,367.6045647204803,Manufacturing & Industrial Center
Cascade,2018,925.8825963062798,925.8512159360049,0.031380370274924,398.98352990108015,376.8788354895266,Manufacturing & Industrial Center
Cascade,2019,923.2796130370612,923.2482326667863,0.031380370274924,398.1472286537515,375.5368964117307,Manufacturing & Industrial Center
Cascade,2020,1198.5098782064067,1181.5539786556662,16.955899550740565,412.09212305865657,398.07253345817463,Manufacturing & Industrial Center
Cascade,2021,1192.6009431191687,1175.645043568428,16.955899550740565,411.6993847940078,394.8636362569636,Manufacturing & Industrial Center
Cascade,2022,1191.2546054926581,1174.2987059419174,16.955899550740565,412.36219175058693,395.33156507818876,Manufacturing & Industrial Center
Duwamish,2010,928.2080480678087,618.4527827509569,309.75526531685176,369.5828624325113,309.2804257540213,Manufacturing & Industrial Center
Duwamish,2011,922.3325388265844,612.6625658022704,309.669973024314,367.68493576494944,306.11978767867674,Manufacturing & Industrial Center
Duwamish,2012,922.9310949150807,613.2611218907667,309.669973024314,367.7786276641757,306.6525798996876,Manufacturing & Industrial Center
Duwamish,2013,924.1840938431046,614.4288285262528,309.75526531685176,367.93462732466764,306.9287577530683,Manufacturing & Industrial Center
Duwamish,2014,927.0031594291634,617.2478941123117,309.75526531685176,366.69123399725464,307.5013255430487,Manufacturing & Industrial Center
Duwamish,2015,930.988354475185,621.5443360140968,309.44401846108826,365.39038313491716,308.216218726336,Manufacturing & Industrial Center
Duwamish,2016,944.5688209305873,635.1497342686271,309.4190866619603,365.7254396805341,312.4378721128547,Manufacturing & Industrial Center
Duwamish,2017,1000.557492448115,651.1549658991773,349.4025265489376,365.9011020196799,311.81605709037467,Manufacturing & Industrial Center
Duwamish,2018,1024.0050593378853,649.627042768887,374.3780165689984,363.6441005171535,309.55577993327574,Manufacturing & Industrial Center
Duwamish,2019,1017.969946964965,648.5939148458783,369.37603211908674,363.3341707401911,308.8146649621966,Manufacturing & Industrial Center
Duwamish,2020,1605.9083144920887,916.7162181033228,689.1920963887659,397.7109230952559,376.49813038075825,Manufacturing & Industrial Center
Duwamish,2021,1577.5724894317702,918.0358306320294,659.5366587997407,398.3378410593303,376.7376182249969,Manufacturing & Industrial Center
Duwamish,2022,1581.3421618173502,911.7707244508669,669.5714373664835,399.51682492406667,374.0088030833874,Manufacturing & Industrial Center
Frederickson,2010,551.316690861979,548.0791191639919,3.23757169798712,183.32218117851465,174.41218555219785,Manufacturing & Industrial Center
Frederickson,2011,562.445568771978,559.2079970739908,3.23757169798712,187.99305286919542,178.71891310163554,Manufacturing & Industrial Center
Frederickson,2012,578.0806567201937,574.8430850222067,3.23757169798712,193.55178829107163,183.83152942113696,Manufacturing & Industrial Center
Frederickson,2013,590.2324235909649,586.9948518929777,3.23757169798712,197.77865592059737,187.88673143380333,Manufacturing & Industrial Center
Frederickson,2014,607.3404231655306,604.1028514675435,3.23757169798712,205.26263278103636,194.78735635252977,Manufacturing & Industrial Center
Frederickson,2015,626.4165585366794,623.1789868386924,3.23757169798712,211.68551185419028,200.70973091670172,Manufacturing & Industrial Center
Frederickson,2016,641.7820424922653,638.5444707942781,3.23757169798712,216.5532023938139,205.19683985801169,Manufacturing & Industrial Center
Frederickson,2017,665.5376588795135,662.3000871815264,3.23757169798712,224.32626972000028,212.36403367373723,Manufacturing & Industrial Center
Frederickson,2018,654.4698120288151,651.3659863436734,3.103825685141778,219.09373246299486,207.4300358499268,Manufacturing & Industrial Center
Frederickson,2019,664.717604214959,661.6137785298172,3.103825685141778,219.95700075041285,208.1678723392662,Manufacturing & Industrial Center
Frederickson,2020,751.4703521139417,751.4703521139417,0,215.74504662004665,214.03095458242998,Manufacturing & Industrial Center
Frederickson,2021,749.2299726470644,749.2299726470644,0,215.68092060533715,213.20383524922502,Manufacturing & Industrial Center
Frederickson,2022,746.2314611681692,746.2314611681692,0,215.39092159715844,212.3159561268377,Manufacturing & Industrial Center
Kent MIC,2010,311.719298245614,303.719298245614,8,159.52631578947367,141.52631578947367,Manufacturing & Industrial Center
Kent MIC,2011,300.5299115149598,292.5299115149598,8,157.07437077635214,135.33343667314765,Manufacturing & Industrial Center
Kent MIC,2012,299.0458074745379,291.0458074745379,8,156.7113713172444,136.80247022708255,Manufacturing & Industrial Center
Kent MIC,2013,301.39218109846115,293.39218109846115,8,156.7113713172444,137.77582659637721,Manufacturing & Industrial Center
Kent MIC,2014,302.25379960892496,294.25379960892496,8,156.7113713172444,138.07035051103225,Manufacturing & Industrial Center
Kent MIC,2015,303.985589507379,295.985589507379,8,156.7113713172444,138.85750877334362,Manufacturing & Industrial Center
Kent MIC,2016,306.8950014093466,298.8950014093466,8,156.63737143550003,139.60050570441967,Manufacturing & Industrial Center
Kent MIC,2017,308.37419418703047,300.37419418703047,8,154.83737136397446,136.65517727011127,Manufacturing & Industrial Center
Kent MIC,2018,307.52199828624725,299.52199828624725,8,153.82500281929973,134.50725066661835,Manufacturing & Industrial Center
Kent MIC,2019,304.8620066046715,296.8620066046715,8,153.45575046539304,133.8527489900589,Manufacturing & Industrial Center
Kent MIC,2020,557.1514154621602,556.2564392771039,0.894976185056275,274.1428571428571,185.0931414041136,Manufacturing & Industrial Center
Kent MIC,2021,554.5207354196837,553.6379905428205,0.882744876863117,274.0148659433637,184.7695700250167,Manufacturing & Industrial Center
Kent MIC,2022,551.1483258456159,550.2652826649802,0.883043180635735,273.92214735065187,184.49743097361977,Manufacturing & Industrial Center
North Tukwila,2010,107.53113553113553,107.53113553113553,0,61.94413919413919,60.62179487179487,Manufacturing & Industrial Center
North Tukwila,2011,108.13645435252906,108.13645435252906,0,61.94413919413919,60.63224804532397,Manufacturing & Industrial Center
North Tukwila,2012,108.30968979776124,108.30968979776124,0,61.94413919413919,60.64704602803939,Manufacturing & Industrial Center
North Tukwila,2013,108.490234095535,108.490234095535,0,61.94413919413919,60.713558471246515,Manufacturing & Industrial Center
North Tukwila,2014,108.39342822303702,108.39342822303702,0,61.906396090329345,60.623425604222895,Manufacturing & Industrial Center
North Tukwila,2015,108.56151902675629,108.56151902675629,0,61.906396090329345,60.66472490366562,Manufacturing & Industrial Center
North Tukwila,2016,109.09286553431781,109.09286553431781,0,61.906396090329345,60.85631422070793,Manufacturing & Industrial Center
North Tukwila,2017,108.36232452864175,108.36232452864175,0,61.75544566767556,60.58397514304835,Manufacturing & Industrial Center
North Tukwila,2018,78.75694509027085,78.75694509027085,0,47.256804296774554,46.721659904159786,Manufacturing & Industrial Center
North Tukwila,2019,78.76047973397849,78.76047973397849,0,47.193951963330235,45.797173483809416,Manufacturing & Industrial Center
North Tukwila,2020,38.90869687635054,17.114000186920165,21.794696689430374,7.44,7.412000002861023,Manufacturing & Industrial Center
North Tukwila,2021,38.91021703321089,17.115520343780517,21.794696689430374,7.443360004425049,7.403440108299256,Manufacturing & Industrial Center
North Tukwila,2022,41.86449639875044,20.06979970932007,21.794696689430374,8.802999725341797,8.629519858360291,Manufacturing & Industrial Center
Not in a MIC,2010,3685003.139859085,3613156.7884202413,71846.35143884375,1568924.8607546035,1453115.504793992,Manufacturing & Industrial Center
Not in a MIC,2011,3709748.013994887,3632489.1851361184,77258.82885876889,1579148.6562119706,1461410.2182136981,Manufacturing & Industrial Center
Not in a MIC,2012,3736693.142649135,3658783.505452439,77909.63719669575,1588578.7296666538,1472402.6963997812,Manufacturing & Industrial Center
Not in a MIC,2013,3774983.7212369954,3699854.995788185,75128.7254488106,1602625.7647001601,1488298.596639096,Manufacturing & Industrial Center
Not in a MIC,2014,3829522.052913193,3752494.502622406,77027.55029078676,1620655.8389259367,1508391.520329785,Manufacturing & Industrial Center
Not in a MIC,2015,3892567.779319307,3816726.846073064,75840.93324624309,1641083.50150188,1532587.0118219971,Manufacturing & Industrial Center
Not in a MIC,2016,3978824.602038636,3900151.2073051683,78673.39473346788,1662100.5437470898,1561685.854063588,Manufacturing & Industrial Center
Not in a MIC,2017,4060467.4100861787,3982958.1738534686,77509.23623271019,1685502.934376061,1581678.357108583,Manufacturing & Industrial Center
Not in a MIC,2018,4128275.9871328822,4049418.5559289795,78857.43120390248,1710305.8273587746,1605104.158429596,Manufacturing & Industrial Center
Not in a MIC,2019,4196995.292057124,4117638.9855813948,79356.3064757293,1737850.4183007865,1629308.3993277308,Manufacturing & Industrial Center
Not in a MIC,2020,4285991.867435208,4203690.696965162,82301.17047004586,1761362.020546176,1668290.1768433845,Manufacturing & Industrial Center
Not in a MIC,2021,4323163.835437712,4252427.542966737,70736.292470975,1787458.8398413602,1689085.6970643043,Manufacturing & Industrial Center
Not in a MIC,2022,4375275.763463771,4295092.281885951,80183.48157782012,1814640.443235447,1707912.2945433676,Manufacturing & Industrial Center
Paine Field / Boeing Everett,2010,456.47994358640096,428.8137266433832,27.666216943017822,171.6510538618559,159.40273101977382,Manufacturing & Industrial Center
Paine Field / Boeing Everett,2011,445.07081521819384,417.404598275176,27.666216943017822,169.486103174252,154.97546587444586,Manufacturing & Industrial Center
