parcel_id	land_use_type_id	description	name	x_coord_sp	y_coord_sp
44238	20	Parking	Seattle Downtown	1266780	227463
44239	14	Multi-Family Residential	Seattle Downtown	1267060	227375
44240	14	Multi-Family Residential	Seattle Downtown	1266750	227084
44241	14	Multi-Family Residential	Seattle Downtown	1266620	227205
44242	18	Office	Seattle Downtown	1266690	227326
44243	20	Parking	Seattle Downtown	1266750	227266
44244	28	Warehousing	Seattle Downtown	1266800	227225
44245	30	Mixed Use	Seattle Downtown	1267230	227524
44246	20	Parking	Seattle Downtown	1267160	227584
44247	18	Office	Seattle Downtown	1267100	227638
44248	2	Civic and Quasi-Public	Seattle Downtown	1267000	227730
44249	3	Commercial	Seattle Downtown	1267090	227818
44250	3	Commercial	Seattle Downtown	1267140	227778
44251	3	Commercial	Seattle Downtown	1267180	227738
44252	3	Commercial	Seattle Downtown	1267250	227677
44253	3	Commercial	Seattle Downtown	1267320	227617
44254	25	Transportation, Communication, Utilities	Seattle Downtown	1266200	228979
44255	18	Office	Seattle Downtown	1266400	228773
44256	18	Office	Seattle Downtown	1266490	228800
44257	20	Parking	Seattle Downtown	1266540	228760
44258	30	Mixed Use	Seattle Downtown	1266650	228655
44259	3	Commercial	Seattle Downtown	1266740	228574
44260	14	Multi-Family Residential	Seattle Downtown	1266840	228316
44261	18	Office	Seattle Downtown	1266920	228408
44262	14	Multi-Family Residential	Seattle Downtown	1267110	228070
44263	3	Commercial	Seattle Downtown	1267040	228131
44264	18	Office	Seattle Downtown	1267000	228171
44265	20	Parking	Seattle Downtown	1267110	228243
44266	18	Office	Seattle Downtown	1267190	228162
44267	30	Mixed Use	Seattle Downtown	1267420	227782
44268	3	Commercial	Seattle Downtown	1267360	227844
44269	18	Office	Seattle Downtown	1267310	227884
44270	3	Commercial	Seattle Downtown	1267270	227925
44271	3	Commercial	Seattle Downtown	1267230	227965
44272	18	Office	Seattle Downtown	1267330	228037
44273	3	Commercial	Seattle Downtown	1267390	227986
44274	3	Commercial	Seattle Downtown	1267510	227876
44275	20	Parking	Seattle Downtown	1266430	229125
44276	3	Commercial	Seattle Downtown	1266340	229205
44277	18	Office	Seattle Downtown	1266480	229234
44278	3	Commercial	Seattle Downtown	1266670	228906
44279	14	Multi-Family Residential	Seattle Downtown	1266640	229099
44280	14	Multi-Family Residential	Seattle Downtown	1266730	229018
44281	18	Office	Seattle Downtown	1266870	228720
44282	30	Mixed Use	Seattle Downtown	1266780	228801
44283	18	Office	Seattle Downtown	1266910	228852
44284	30	Mixed Use	Seattle Downtown	1267030	228575
44285	30	Mixed Use	Seattle Downtown	1266990	228615
44286	30	Mixed Use	Seattle Downtown	1267140	228646
44287	30	Mixed Use	Seattle Downtown	1267100	228514
44288	18	Office	Seattle Downtown	1267280	228348
44289	18	Office	Seattle Downtown	1267370	228440
44290	14	Multi-Family Residential	Seattle Downtown	1267660	228001
44291	30	Mixed Use	Seattle Downtown	1267550	228102
44292	18	Office	Seattle Downtown	1267440	228203
44293	20	Parking	Seattle Downtown	1267530	228295
44294	3	Commercial	Seattle Downtown	1267570	228254
44295	14	Multi-Family Residential	Seattle Downtown	1267610	228214
44296	3	Commercial	Seattle Downtown	1267660	228174
44297	18	Office	Seattle Downtown	1267730	228113
44298	30	Mixed Use	Seattle Downtown	1267060	227683
44299	3	Commercial	Seattle Downtown	1269360	226835
44300	3	Commercial	Seattle Downtown	1269330	226882
44301	3	Commercial	Seattle Downtown	1269300	226936
44302	3	Commercial	Seattle Downtown	1269730	226966
44303	18	Office	Seattle Downtown	1269640	227119
44304	18	Office	Seattle Downtown	1270200	227301
44305	3	Commercial	Seattle Downtown	1270380	227266
44306	18	Office	Seattle Downtown	1270000	227577
44307	26	Vacant Developable	Seattle Downtown	1269900	227689
44308	14	Multi-Family Residential	Seattle Downtown	1269990	227789
44309	18	Office	Seattle Downtown	1270110	227662
44310	20	Parking	Seattle Downtown	1269760	227379
44311	20	Parking	Seattle Downtown	1269700	227433
44312	18	Office	Seattle Downtown	1269660	227474
44313	20	Parking	Seattle Downtown	1269770	227552
44314	18	Office	Seattle Downtown	1269860	227462
44315	18	Office	Seattle Downtown	1269570	227290
44316	26	Vacant Developable	Seattle Downtown	1269410	227225
44317	18	Office	Seattle Downtown	1269290	227079
44318	3	Commercial	Seattle Downtown	1269120	227113
44319	18	Office	Seattle Downtown	1269000	227386
44320	18	Office	Seattle Downtown	1269050	227346
44321	3	Commercial	Seattle Downtown	1269080	227316
44322	20	Parking	Seattle Downtown	1269130	227275
44323	20	Parking	Seattle Downtown	1269200	227205
44324	3	Commercial	Seattle Downtown	1269270	227483
44325	26	Vacant Developable	Seattle Downtown	1269490	227456
44326	18	Office	Seattle Downtown	1269520	227618
44327	3	Commercial	Seattle Downtown	1269340	227750
44328	30	Mixed Use	Seattle Downtown	1269520	227803
44329	20	Parking	Seattle Downtown	1269620	227706
44330	3	Commercial	Seattle Downtown	1269660	227668
44331	7	Government	Seattle Downtown	1269790	227809
44332	18	Office	Seattle Downtown	1269660	227927
44333	7	Government	Seattle Downtown	1269680	228082
44334	7	Government	Seattle Downtown	1269810	227964
44335	2	Civic and Quasi-Public	Seattle Downtown	1269470	228090
44336	3	Commercial	Seattle Downtown	1269430	228156
44337	3	Commercial	Seattle Downtown	1269280	228235
44338	30	Mixed Use	Seattle Downtown	1269250	228294
44339	18	Office	Seattle Downtown	1269480	228273
44340	18	Office	Seattle Downtown	1269150	227960
44341	18	Office	Seattle Downtown	1269140	228126
44342	20	Parking	Seattle Downtown	1269230	228046
44343	18	Office	Seattle Downtown	1269300	227963
44344	20	Parking	Seattle Downtown	1269000	227658
44345	20	Parking	Seattle Downtown	1268890	227759
44346	3	Commercial	Seattle Downtown	1268820	227819
44347	18	Office	Seattle Downtown	1268970	227851
44348	18	Office	Seattle Downtown	1269100	227729
44349	14	Multi-Family Residential	Seattle Downtown	1268740	227460
44350	3	Commercial	Seattle Downtown	1268650	227541
44351	26	Vacant Developable	Seattle Downtown	1268670	227648
44352	26	Vacant Developable	Seattle Downtown	1268700	227688
44353	18	Office	Seattle Downtown	1268720	227643
44354	20	Parking	Seattle Downtown	1268770	227602
44355	20	Parking	Seattle Downtown	1268820	227552
44356	14	Multi-Family Residential	Seattle Downtown	1268870	227511
44357	18	Office	Seattle Downtown	1268910	227471
44358	3	Commercial	Seattle Downtown	1268730	227904
44359	3	Commercial	Seattle Downtown	1268660	227965
44360	20	Parking	Seattle Downtown	1268600	228025
44361	3	Commercial	Seattle Downtown	1268550	228063
44362	30	Mixed Use	Seattle Downtown	1268660	228138
44363	30	Mixed Use	Seattle Downtown	1268790	228017
44364	18	Office	Seattle Downtown	1268560	228490
44365	20	Parking	Seattle Downtown	1268430	228611
44366	3	Commercial	Seattle Downtown	1268510	228703
44367	14	Multi-Family Residential	Seattle Downtown	1268650	228582
44368	20	Parking	Seattle Downtown	1268920	228163
44369	18	Office	Seattle Downtown	1268830	228244
44370	21	Recreation	Seattle Downtown	1268750	228324
44371	20	Parking	Seattle Downtown	1268830	228416
44372	20	Parking	Seattle Downtown	1268900	228356
44373	18	Office	Seattle Downtown	1268980	228275
44374	18	Office	Seattle Downtown	1269070	228462
44375	18	Office	Seattle Downtown	1268940	228583
44376	18	Office	Seattle Downtown	1269070	228634
44377	3	Commercial	Seattle Downtown	1269200	228514
44378	18	Office	Seattle Downtown	1268820	228688
44379	18	Office	Seattle Downtown	1268760	228748
44380	18	Office	Seattle Downtown	1268710	228789
44381	18	Office	Seattle Downtown	1268650	228849
44382	18	Office	Seattle Downtown	1268780	228895
44383	18	Office	Seattle Downtown	1268910	228774
44384	3	Commercial	Seattle Downtown	1268730	229199
44385	14	Multi-Family Residential	Seattle Downtown	1269020	228945
44386	3	Commercial	Seattle Downtown	1268910	229047
44387	3	Commercial	Seattle Downtown	1268840	229107
44388	20	Parking	Seattle Downtown	1269370	228641
44389	18	Office	Seattle Downtown	1269220	228720
44390	20	Parking	Seattle Downtown	1269200	228779
44391	18	Office	Seattle Downtown	1269170	228838
44392	3	Commercial	Seattle Downtown	1269340	228862
44393	14	Multi-Family Residential	Seattle Downtown	1269380	228796
44394	14	Multi-Family Residential	Seattle Downtown	1269440	228735
44395	7	Government	Seattle Downtown	1269670	228410
44396	30	Mixed Use	Seattle Downtown	1269490	228513
44397	18	Office	Seattle Downtown	1269980	228064
44398	3	Commercial	Seattle Downtown	1269920	228121
44399	20	Parking	Seattle Downtown	1269870	228162
44400	18	Office	Seattle Downtown	1269800	228222
44401	3	Commercial	Seattle Downtown	1270200	227889
44402	3	Commercial	Seattle Downtown	1270350	227899
44403	18	Office	Seattle Downtown	1270470	227762
44404	20	Parking	Seattle Downtown	1270530	227361
44405	20	Parking	Seattle Downtown	1270470	227461
44407	30	Mixed Use	Seattle Downtown	1270420	227564
44408	30	Mixed Use	Seattle Downtown	1270530	227635
44409	30	Mixed Use	Seattle Downtown	1270640	227454
44410	30	Mixed Use	Seattle Downtown	1270670	227405
44411	14	Multi-Family Residential	Seattle Downtown	1270630	227195
44412	30	Mixed Use	Seattle Downtown	1270750	227265
44413	20	Parking	Seattle Downtown	1271010	227181
44414	21	Recreation	Seattle Downtown	1270940	227308
44415	20	Parking	Seattle Downtown	1271060	227424
44416	20	Parking	Seattle Downtown	1270850	227714
44417	18	Office	Seattle Downtown	1270610	227874
44418	3	Commercial	Seattle Downtown	1270700	228002
44419	20	Parking	Seattle Downtown	1270720	227945
44420	18	Office	Seattle Downtown	1270470	228053
44421	30	Mixed Use	Seattle Downtown	1270450	228253
44422	20	Parking	Seattle Downtown	1270540	228175
44423	3	Commercial	Seattle Downtown	1270630	228136
44424	20	Parking	Seattle Downtown	1270590	228092
44425	18	Office	Seattle Downtown	1270200	228302
44426	18	Office	Seattle Downtown	1270130	228360
44427	18	Office	Seattle Downtown	1270090	228401
44428	30	Mixed Use	Seattle Downtown	1270040	228441
44429	3	Commercial	Seattle Downtown	1270000	228481
44430	18	Office	Seattle Downtown	1270200	228483
44431	18	Office	Seattle Downtown	1269880	228586
44432	28	Warehousing	Seattle Downtown	1269820	228647
44433	18	Office	Seattle Downtown	1269730	228728
44434	8	Group Quarters	Seattle Downtown	1269790	228859
44435	23	School	Seattle Downtown	1269960	228664
44436	20	Parking	Seattle Downtown	1270000	228709
44437	3	Commercial	Seattle Downtown	1269160	229193
44438	23	School	Seattle Downtown	1269770	229145
44439	23	School	Seattle Downtown	1270100	228824
44440	14	Multi-Family Residential	Seattle Downtown	1270010	228857
44441	14	Multi-Family Residential	Seattle Downtown	1269990	228934
44442	10	Industrial	Seattle Downtown	1269900	229006
44443	20	Parking	Seattle Downtown	1269990	229106
44444	20	Parking	Seattle Downtown	1270040	229066
44445	20	Parking	Seattle Downtown	1270080	229026
44446	21	Recreation	Seattle Downtown	1270150	228965
44447	18	Office	Seattle Downtown	1270190	228889
44448	20	Parking	Seattle Downtown	1270420	228721
44449	20	Parking	Seattle Downtown	1270410	228539
44450	3	Commercial	Seattle Downtown	1270330	228618
44451	20	Parking	Seattle Downtown	1270240	228698
44452	18	Office	Seattle Downtown	1270710	228271
44453	18	Office	Seattle Downtown	1270610	228361
44454	18	Office	Seattle Downtown	1270630	228341
44455	18	Office	Seattle Downtown	1270560	228410
44456	20	Parking	Seattle Downtown	1270890	228027
44457	20	Parking	Seattle Downtown	1270860	228078
44458	20	Parking	Seattle Downtown	1270830	228133
44459	3	Commercial	Seattle Downtown	1270970	228166
44460	20	Parking	Seattle Downtown	1271090	227722
44461	3	Commercial	Seattle Downtown	1271100	227937
44462	3	Commercial	Seattle First Hill/Capitol Hill	1271470	227189
44463	14	Multi-Family Residential	Seattle First Hill/Capitol Hill	1271720	227247
44464	18	Office	Seattle First Hill/Capitol Hill	1271680	227320
44465	30	Mixed Use	Seattle First Hill/Capitol Hill	1271580	227509
44466	30	Mixed Use	Seattle First Hill/Capitol Hill	1271630	227718
44467	3	Commercial	Seattle First Hill/Capitol Hill	1271690	227588
44468	14	Multi-Family Residential	Seattle Downtown	1271260	228031
44469	20	Parking	Seattle Downtown	1271230	228083
44470	14	Multi-Family Residential	Seattle Downtown	1271300	228142
44471	18	Office	Seattle Downtown	1271110	228285
44472	18	Office	Seattle Downtown	1271210	228368
44473	20	Parking	Seattle Downtown	1270850	228759
44474	14	Multi-Family Residential	Seattle Downtown	1270940	228681
44475	3	Commercial	Seattle Downtown	1271020	228610
44476	3	Commercial	Seattle Downtown	1271080	228592
44477	3	Commercial	Seattle Downtown	1271040	228547
44478	18	Office	Seattle Downtown	1270660	228755
44479	18	Office	Seattle Downtown	1270570	228833
44480	8	Group Quarters	Seattle Downtown	1270450	228937
44481	3	Commercial	Seattle Downtown	1270550	229038
44482	3	Commercial	Seattle Downtown	1270610	228977
44483	20	Parking	Seattle Downtown	1270660	228937
44484	20	Parking	Seattle Downtown	1270700	228897
44485	20	Parking	Seattle Downtown	1270740	228859
44486	26	Vacant Developable	Seattle Downtown	1270370	229111
44487	18	Office	Seattle Downtown	1270170	229155
44488	18	Office	Seattle Downtown	1270850	229016
44489	18	Office	Seattle Downtown	1270780	229075
44490	3	Commercial	Seattle Downtown	1270740	229115
44491	20	Parking	Seattle Downtown	1270670	229151
44492	26	Vacant Developable	Seattle Downtown	1270890	229141
44493	26	Vacant Developable	Seattle Downtown	1270980	229119
44494	26	Vacant Developable	Seattle Downtown	1270940	229075
44495	14	Multi-Family Residential	Seattle Downtown	1271140	228698
44496	14	Multi-Family Residential	Seattle Downtown	1271180	228741
44497	14	Multi-Family Residential	Seattle Downtown	1271110	228778
44498	14	Multi-Family Residential	Seattle Downtown	1271020	228856
44499	18	Office	Seattle Downtown	1271170	228906
44500	18	Office	Seattle Downtown	1271360	228618
44501	20	Parking	Seattle First Hill/Capitol Hill	1271660	228014
44502	14	Multi-Family Residential	Seattle First Hill/Capitol Hill	1271700	228200
44503	18	Office	Seattle First Hill/Capitol Hill	1271750	228087
44504	14	Multi-Family Residential	Seattle First Hill/Capitol Hill	1271770	228378
44505	3	Commercial	Seattle Downtown	1271380	228966
44506	3	Commercial	Seattle Downtown	1271310	229027
44507	20	Parking	Seattle Downtown	1271270	229067
44508	18	Office	Seattle Downtown	1271220	229101
44509	18	Office	Seattle Downtown	1271170	229125
44510	3	Commercial	Seattle First Hill/Capitol Hill	1271740	227781
44511	3	Commercial	Seattle First Hill/Capitol Hill	1271720	227876
44512	3	Commercial	Redmond Downtown	1322890	250725
44513	21	Recreation	Redmond Downtown	1322850	250972
44514	3	Commercial	Redmond Downtown	1322720	251309
44515	18	Office	Redmond Downtown	1322570	251528
44516	20	Parking	Redmond Downtown	1322490	251143
44517	3	Commercial	Redmond Downtown	1322260	251434
44518	3	Commercial	Redmond Downtown	1322320	250967
44519	26	Vacant Developable	Redmond Downtown	1322700	250746
44520	20	Parking	Redmond Downtown	1322430	251473
44669	30	Mixed Use	Seattle First Hill/Capitol Hill	1272090	232089
44690	30	Mixed Use	Bellevue	1304090	225751
44789	3	Commercial	Bellevue	1302230	225347
44790	3	Commercial	Bellevue	1302210	225502
44791	3	Commercial	Bellevue	1302240	225449
44792	3	Commercial	Bellevue	1302330	225464
44793	3	Commercial	Bellevue	1302370	225462
44794	3	Commercial	Bellevue	1302410	225491
44795	3	Commercial	Bellevue	1302450	225490
44796	30	Mixed Use	Bellevue	1302520	225488
44797	30	Mixed Use	Bellevue	1302750	225357
44845	30	Mixed Use	Bellevue	1302470	225291
44985	18	Office	Redmond-Overlake	1319870	235061
44986	18	Office	Redmond-Overlake	1319280	235198
44987	8	Group Quarters	Redmond-Overlake	1319320	234896
44988	3	Commercial	Redmond-Overlake	1319040	234609
44989	26	Vacant Developable	Redmond-Overlake	1319340	234459
44990	26	Vacant Developable	Redmond-Overlake	1319930	234553
44991	14	Multi-Family Residential	Redmond-Overlake	1319010	234259
44992	14	Multi-Family Residential	Redmond-Overlake	1319010	233905
44993	18	Office	Redmond-Overlake	1319920	233635
44994	18	Office	Redmond-Overlake	1319830	233491
44995	18	Office	Redmond-Overlake	1319740	233377
44996	18	Office	Redmond-Overlake	1319690	233237
45015	14	Multi-Family Residential	Seattle First Hill/Capitol Hill	1272020	232468
45016	14	Multi-Family Residential	Seattle First Hill/Capitol Hill	1272100	232337
45017	14	Multi-Family Residential	Seattle First Hill/Capitol Hill	1272250	232364
45018	14	Multi-Family Residential	Seattle First Hill/Capitol Hill	1272240	232437
45019	14	Multi-Family Residential	Seattle First Hill/Capitol Hill	1272190	232418
45020	14	Multi-Family Residential	Seattle First Hill/Capitol Hill	1272180	232470
45021	24	Single Family Residential	Seattle First Hill/Capitol Hill	1272160	232510
45023	3	Commercial	Bellevue	1303210	226368
45024	3	Commercial	Bellevue	1303380	226818
45025	20	Parking	Bellevue	1303380	226718
45026	3	Commercial	Bellevue	1303380	226643
45027	3	Commercial	Bellevue	1303380	226565
45028	3	Commercial	Bellevue	1303380	226486
45029	3	Commercial	Bellevue	1303380	226361
45030	3	Commercial	Bellevue	1303520	226308
45031	20	Parking	Bellevue	1303520	226383
45032	3	Commercial	Bellevue	1303520	226433
45033	3	Commercial	Bellevue	1303520	226483
45034	3	Commercial	Bellevue	1303520	226535
45035	3	Commercial	Bellevue	1303520	226613
45036	3	Commercial	Bellevue	1303520	226715
45037	3	Commercial	Bellevue	1303490	226816
